id_comentario	clase_comentario
comment_id_348316	Excelente
comment_id_267506	Buena
comment_id_245916	Excelente
comment_id_99157	Excelente
comment_id_343620	Excelente
comment_id_249324	Excelente
comment_id_119766	Malo
comment_id_112517	Muy buena
comment_id_112043	Buena
comment_id_343628	Buena
comment_id_347268	Malo
comment_id_174412	Excelente
comment_id_61297	Excelente
comment_id_32537	Excelente
comment_id_347714	Muy buena
comment_id_25238	Muy buena
comment_id_278632	Excelente
comment_id_300180	Buena
comment_id_200456	Excelente
comment_id_188500	Buena
comment_id_133706	Buena
comment_id_200908	Malo
comment_id_291554	Muy buena
comment_id_4854	Muy buena
comment_id_30389	Excelente
comment_id_333838	Muy buena
comment_id_111897	Muy buena
comment_id_111548	Muy buena
comment_id_169606	Excelente
comment_id_111542	Excelente
comment_id_77807	Excelente
comment_id_309324	Muy buena
comment_id_233336	Muy buena
comment_id_250026	Excelente
comment_id_219064	Excelente
comment_id_96465	Excelente
comment_id_196512	Buena
comment_id_347678	Muy buena
comment_id_364494	Muy buena
comment_id_355228	Muy buena
comment_id_351028	Buena
comment_id_102009	Muy buena
comment_id_102558	Excelente
comment_id_331880	Malo
comment_id_20464	Excelente
comment_id_331888	Excelente
comment_id_142682	Buena
comment_id_67386	Excelente
comment_id_234812	Muy buena
comment_id_79201	Muy buena
comment_id_353770	Malo
comment_id_328792	Buena
comment_id_134952	Muy buena
comment_id_39733	Excelente
comment_id_209412	Malo
comment_id_353778	Muy buena
comment_id_29023	Excelente
comment_id_29022	Excelente
comment_id_50521	Muy buena
comment_id_54642	Muy buena
comment_id_5459	Excelente
comment_id_195466	Excelente
comment_id_31386	Buena
comment_id_5455	Excelente
comment_id_29028	Muy buena
comment_id_190100	Muy buena
comment_id_117396	Malo
comment_id_221978	Buena
comment_id_348286	Excelente
comment_id_177190	Muy buena
comment_id_31656	Buena
comment_id_155000	Excelente
comment_id_69978	Buena
comment_id_144974	Muy buena
comment_id_226656	Malo
comment_id_83617	Muy buena
comment_id_211578	Malo
comment_id_149302	Excelente
comment_id_312756	Muy buena
comment_id_312978	Excelente
comment_id_104187	Muy buena
comment_id_151830	Buena
comment_id_58341	Excelente
comment_id_71897	Excelente
comment_id_17139	Muy buena
comment_id_17682	Excelente
comment_id_337066	Excelente
comment_id_160844	Muy buena
comment_id_12412	Excelente
comment_id_348138	Muy buena
comment_id_189670	Buena
comment_id_354172	Muy buena
comment_id_189676	Malo
comment_id_263266	Muy buena
comment_id_263268	Excelente
comment_id_332614	Excelente
comment_id_345730	Muy buena
comment_id_90234	Excelente
comment_id_155818	Muy buena
comment_id_283182	Excelente
comment_id_100408	Excelente
comment_id_259190	Excelente
comment_id_104760	Buena
comment_id_100401	Muy buena
comment_id_100406	Excelente
comment_id_212276	Buena
comment_id_104984	Excelente
comment_id_251086	Malo
comment_id_187374	Buena
comment_id_141136	Excelente
comment_id_258028	Excelente
comment_id_127214	Muy buena
comment_id_81198	Muy buena
comment_id_316690	Muy buena
comment_id_50833	Muy buena
comment_id_271868	Buena
comment_id_76042	Excelente
comment_id_150780	Muy buena
comment_id_66036	Buena
comment_id_232888	Excelente
comment_id_354504	Malo
comment_id_224026	Excelente
comment_id_232882	Excelente
comment_id_229018	Malo
comment_id_332280	Buena
comment_id_314694	Excelente
comment_id_345086	Muy buena
comment_id_332284	Malo
comment_id_89423	Buena
comment_id_278580	Excelente
comment_id_89429	Buena
comment_id_13452	Excelente
comment_id_228496	Malo
comment_id_43075	Malo
comment_id_344366	Excelente
comment_id_43071	Excelente
comment_id_36568	Muy buena
comment_id_215672	Excelente
comment_id_65605	Muy buena
comment_id_85282	Muy buena
comment_id_108845	Buena
comment_id_230016	Excelente
comment_id_33864	Muy buena
comment_id_266924	Buena
comment_id_132344	Buena
comment_id_48911	Muy buena
comment_id_314346	Buena
comment_id_213050	Malo
comment_id_308666	Muy buena
comment_id_174172	Muy buena
comment_id_314340	Muy buena
comment_id_42212	Excelente
comment_id_62730	Buena
comment_id_32403	Excelente
comment_id_168890	Malo
comment_id_46777	Muy buena
comment_id_341142	Muy buena
comment_id_253834	Malo
comment_id_207100	Muy buena
comment_id_344426	Excelente
comment_id_255134	Muy buena
comment_id_253830	Excelente
comment_id_47794	Muy buena
comment_id_344428	Excelente
comment_id_291770	Muy buena
comment_id_91543	Excelente
comment_id_168382	Malo
comment_id_299390	Malo
comment_id_358542	Malo
comment_id_79334	Muy buena
comment_id_300872	Muy buena
comment_id_113587	Muy buena
comment_id_113238	Muy buena
comment_id_9732	Excelente
comment_id_252544	Muy buena
comment_id_113231	Excelente
comment_id_46516	Muy buena
comment_id_19359	Excelente
comment_id_117266	Muy buena
comment_id_91798	Buena
comment_id_136612	Malo
comment_id_64959	Buena
comment_id_296114	Excelente
comment_id_84156	Excelente
comment_id_317806	Excelente
comment_id_111723	Muy buena
comment_id_296118	Buena
comment_id_217518	Buena
comment_id_339930	Muy buena
comment_id_8283	Excelente
comment_id_80713	Excelente
comment_id_112729	Excelente
comment_id_8286	Excelente
comment_id_147300	Excelente
comment_id_326530	Buena
comment_id_147302	Muy buena
comment_id_343814	Excelente
comment_id_59717	Excelente
comment_id_351908	Malo
comment_id_91150	Excelente
comment_id_91151	Muy buena
comment_id_91152	Muy buena
comment_id_130724	Buena
comment_id_356626	Muy buena
comment_id_364264	Excelente
comment_id_37339	Excelente
comment_id_133138	Excelente
comment_id_164658	Excelente
comment_id_98146	Buena
comment_id_92163	Buena
comment_id_67605	Excelente
comment_id_164654	Buena
comment_id_188332	Muy buena
comment_id_21784	Excelente
comment_id_11372	Excelente
comment_id_138818	Malo
comment_id_21781	Excelente
comment_id_21035	Excelente
comment_id_70448	Excelente
comment_id_231052	Excelente
comment_id_80905	Excelente
comment_id_80907	Muy buena
comment_id_80676	Excelente
comment_id_80903	Buena
comment_id_80674	Excelente
comment_id_223144	Excelente
comment_id_140078	Muy buena
comment_id_320180	Buena
comment_id_348456	Malo
comment_id_195670	Excelente
comment_id_279716	Excelente
comment_id_162174	Buena
comment_id_39386	Excelente
comment_id_287584	Excelente
comment_id_361034	Excelente
comment_id_270432	Excelente
comment_id_155258	Excelente
comment_id_326926	Muy buena
comment_id_235194	Excelente
comment_id_357684	Excelente
comment_id_235196	Excelente
comment_id_191794	Muy buena
comment_id_217422	Excelente
comment_id_280600	Muy buena
comment_id_345104	Excelente
comment_id_246486	Muy buena
comment_id_50755	Excelente
comment_id_133624	Muy buena
comment_id_148686	Excelente
comment_id_29235	Excelente
comment_id_340430	Muy buena
comment_id_16044	Excelente
comment_id_320458	Buena
comment_id_5597	Muy buena
comment_id_17629	Muy buena
comment_id_287058	Buena
comment_id_20073	Excelente
comment_id_326672	Excelente
comment_id_303476	Excelente
comment_id_188196	Excelente
comment_id_357530	Malo
comment_id_74364	Buena
comment_id_291942	Buena
comment_id_296006	Buena
comment_id_324294	Buena
comment_id_93789	Muy buena
comment_id_54189	Muy buena
comment_id_340044	Excelente
comment_id_365608	Muy buena
comment_id_198614	Muy buena
comment_id_182922	Malo
comment_id_76217	Muy buena
comment_id_75099	Muy buena
comment_id_66735	Muy buena
comment_id_351276	Malo
comment_id_76218	Muy buena
comment_id_182298	Excelente
comment_id_75090	Excelente
comment_id_51809	Buena
comment_id_314976	Buena
comment_id_30717	Excelente
comment_id_226848	Excelente
comment_id_129170	Buena
comment_id_141300	Muy buena
comment_id_71429	Muy buena
comment_id_79368	Excelente
comment_id_118132	Buena
comment_id_111370	Buena
comment_id_220948	Excelente
comment_id_166124	Excelente
comment_id_193596	Muy buena
comment_id_68236	Muy buena
comment_id_82082	Buena
comment_id_108614	Excelente
comment_id_82086	Buena
comment_id_108612	Malo
comment_id_236888	Excelente
comment_id_23256	Muy buena
comment_id_316224	Malo
comment_id_24209	Excelente
comment_id_190640	Buena
comment_id_16744	Malo
comment_id_288588	Buena
comment_id_58754	Malo
comment_id_13136	Muy buena
comment_id_307082	Muy buena
comment_id_110203	Excelente
comment_id_55581	Buena
comment_id_307086	Excelente
comment_id_159164	Excelente
comment_id_285586	Muy buena
comment_id_71934	Muy buena
comment_id_338914	Muy buena
comment_id_203136	Excelente
comment_id_337232	Buena
comment_id_322354	Excelente
comment_id_108477	Excelente
comment_id_12626	Excelente
comment_id_124006	Excelente
comment_id_215248	Muy buena
comment_id_44001	Muy buena
comment_id_75232	Excelente
comment_id_75546	Muy buena
comment_id_143814	Muy buena
comment_id_180870	Excelente
comment_id_192466	Muy buena
comment_id_192462	Malo
comment_id_59460	Muy buena
comment_id_146656	Muy buena
comment_id_83884	Muy buena
comment_id_235582	Excelente
comment_id_243574	Muy buena
comment_id_272380	Malo
comment_id_29838	Muy buena
comment_id_94336	Excelente
comment_id_285370	Muy buena
comment_id_243618	Buena
comment_id_63818	Buena
comment_id_29831	Excelente
comment_id_51668	Muy buena
comment_id_29833	Buena
comment_id_144384	Buena
comment_id_309480	Excelente
comment_id_295284	Buena
comment_id_340958	Excelente
comment_id_258764	Excelente
comment_id_53408	Buena
comment_id_340950	Muy buena
comment_id_101127	Muy buena
comment_id_105176	Muy buena
comment_id_105171	Muy buena
comment_id_14480	Excelente
comment_id_314592	Muy buena
comment_id_27570	Buena
comment_id_27575	Muy buena
comment_id_92955	Buena
comment_id_39603	Excelente
comment_id_84368	Excelente
comment_id_92952	Excelente
comment_id_84365	Muy buena
comment_id_60255	Excelente
comment_id_84815	Muy buena
comment_id_84814	Excelente
comment_id_154502	Buena
comment_id_196618	Muy buena
comment_id_18741	Muy buena
comment_id_323408	Muy buena
comment_id_153316	Excelente
comment_id_7690	Muy buena
comment_id_262924	Excelente
comment_id_366074	Excelente
comment_id_7695	Excelente
comment_id_268368	Excelente
comment_id_140896	Muy buena
comment_id_179252	Muy buena
comment_id_257814	Excelente
comment_id_179254	Excelente
comment_id_14661	Excelente
comment_id_325136	Muy buena
comment_id_101691	Muy buena
comment_id_101692	Buena
comment_id_158344	Muy buena
comment_id_9039	Excelente
comment_id_288360	Muy buena
comment_id_361864	Excelente
comment_id_271090	Muy buena
comment_id_36246	Excelente
comment_id_240012	Muy buena
comment_id_346462	Buena
comment_id_78501	Muy buena
comment_id_317470	Excelente
comment_id_120582	Muy buena
comment_id_8341	Excelente
comment_id_317476	Excelente
comment_id_340606	Excelente
comment_id_339548	Buena
comment_id_89936	Buena
comment_id_110245	Excelente
comment_id_204910	Muy buena
comment_id_110248	Malo
comment_id_339542	Muy buena
comment_id_173526	Excelente
comment_id_268098	Excelente
comment_id_363596	Muy buena
comment_id_65413	Excelente
comment_id_230490	Excelente
comment_id_193542	Muy buena
comment_id_121982	Excelente
comment_id_98442	Excelente
comment_id_332076	Muy buena
comment_id_311614	Muy buena
comment_id_150994	Muy buena
comment_id_191302	Muy buena
comment_id_123852	Buena
comment_id_87436	Muy buena
comment_id_95311	Excelente
comment_id_87430	Muy buena
comment_id_309166	Excelente
comment_id_95315	Muy buena
comment_id_42156	Buena
comment_id_46184	Muy buena
comment_id_199192	Muy buena
comment_id_152040	Malo
comment_id_10561	Excelente
comment_id_199196	Excelente
comment_id_202612	Malo
comment_id_60648	Buena
comment_id_138718	Muy buena
comment_id_35991	Excelente
comment_id_128344	Muy buena
comment_id_254894	Muy buena
comment_id_35446	Excelente
comment_id_34829	Excelente
comment_id_281070	Muy buena
comment_id_123276	Muy buena
comment_id_26045	Excelente
comment_id_59246	Excelente
comment_id_59935	Muy buena
comment_id_33293	Muy buena
comment_id_364920	Malo
comment_id_300680	Malo
comment_id_163712	Muy buena
comment_id_34825	Excelente
comment_id_369526	Buena
comment_id_218752	Excelente
comment_id_68474	Muy buena
comment_id_73303	Muy buena
comment_id_325760	Muy buena
comment_id_133892	Buena
comment_id_302826	Malo
comment_id_325764	Malo
comment_id_133092	Buena
comment_id_133090	Muy buena
comment_id_133096	Buena
comment_id_188298	Muy buena
comment_id_129782	Muy buena
comment_id_334116	Malo
comment_id_56410	Muy buena
comment_id_56946	Buena
comment_id_307580	Muy buena
comment_id_40370	Muy buena
comment_id_6006	Excelente
comment_id_35660	Muy buena
comment_id_60391	Excelente
comment_id_350272	Excelente
comment_id_96664	Excelente
comment_id_57097	Malo
comment_id_347732	Buena
comment_id_25782	Excelente
comment_id_205208	Malo
comment_id_293286	Excelente
comment_id_25785	Muy buena
comment_id_4872	Excelente
comment_id_241540	Excelente
comment_id_188074	Excelente
comment_id_293754	Muy buena
comment_id_186720	Buena
comment_id_293758	Excelente
comment_id_219968	Excelente
comment_id_267788	Buena
comment_id_163632	Muy buena
comment_id_321462	Buena
comment_id_163634	Muy buena
comment_id_24784	Excelente
comment_id_245282	Muy buena
comment_id_318484	Muy buena
comment_id_195196	Excelente
comment_id_91366	Excelente
comment_id_91365	Excelente
comment_id_203966	Muy buena
comment_id_91363	Excelente
comment_id_145318	Excelente
comment_id_309306	Muy buena
comment_id_203962	Excelente
comment_id_102579	Muy buena
comment_id_356012	Muy buena
comment_id_190348	Excelente
comment_id_266704	Malo
comment_id_361198	Excelente
comment_id_275362	Excelente
comment_id_106380	Muy buena
comment_id_214296	Muy buena
comment_id_126182	Excelente
comment_id_74559	Excelente
comment_id_225068	Muy buena
comment_id_222284	Muy buena
comment_id_291286	Muy buena
comment_id_324170	Malo
comment_id_371776	Muy buena
comment_id_23067	Muy buena
comment_id_54666	Muy buena
comment_id_268952	Excelente
comment_id_107439	Buena
comment_id_65333	Muy buena
comment_id_158506	Muy buena
comment_id_158504	Muy buena
comment_id_83631	Muy buena
comment_id_326112	Muy buena
comment_id_211000	Muy buena
comment_id_151768	Malo
comment_id_272468	Muy buena
comment_id_312738	Excelente
comment_id_22338	Muy buena
comment_id_285568	Malo
comment_id_45279	Malo
comment_id_372128	Excelente
comment_id_87952	Muy buena
comment_id_312220	Excelente
comment_id_176558	Excelente
comment_id_97200	Buena
comment_id_258222	Muy buena
comment_id_97207	Muy buena
comment_id_346926	Excelente
comment_id_218380	Excelente
comment_id_97209	Malo
comment_id_103731	Buena
comment_id_103220	Excelente
comment_id_354156	Muy buena
comment_id_285566	Buena
comment_id_125856	Buena
comment_id_290224	Buena
comment_id_18664	Excelente
comment_id_345476	Malo
comment_id_332674	Muy buena
comment_id_52679	Excelente
comment_id_308236	Muy buena
comment_id_352802	Malo
comment_id_52677	Muy buena
comment_id_120008	Buena
comment_id_329466	Buena
comment_id_329464	Muy buena
comment_id_9937	Excelente
comment_id_227504	Muy buena
comment_id_9932	Excelente
comment_id_262464	Excelente
comment_id_276370	Excelente
comment_id_133058	Muy buena
comment_id_9939	Muy buena
comment_id_254244	Buena
comment_id_50814	Muy buena
comment_id_17371	Excelente
comment_id_254240	Buena
comment_id_115242	Buena
comment_id_319192	Malo
comment_id_145940	Excelente
comment_id_91201	Muy buena
comment_id_52416	Excelente
comment_id_62287	Muy buena
comment_id_221220	Excelente
comment_id_89443	Malo
comment_id_74972	Excelente
comment_id_221224	Muy buena
comment_id_311428	Excelente
comment_id_259312	Buena
comment_id_213774	Muy buena
comment_id_366714	Excelente
comment_id_262550	Malo
comment_id_285748	Muy buena
comment_id_42920	Muy buena
comment_id_104152	Excelente
comment_id_6463	Excelente
comment_id_139872	Excelente
comment_id_48979	Muy buena
comment_id_252140	Excelente
comment_id_305064	Excelente
comment_id_14292	Excelente
comment_id_294852	Muy buena
comment_id_367046	Excelente
comment_id_136970	Muy buena
comment_id_4316	Muy buena
comment_id_200314	Muy buena
comment_id_255112	Excelente
comment_id_13472	Excelente
comment_id_344400	Excelente
comment_id_178332	Excelente
comment_id_4319	Muy buena
comment_id_110743	Excelente
comment_id_7756	Excelente
comment_id_106860	Excelente
comment_id_337910	Excelente
comment_id_281716	Muy buena
comment_id_130528	Muy buena
comment_id_150576	Muy buena
comment_id_336784	Excelente
comment_id_226870	Muy buena
comment_id_252494	Muy buena
comment_id_180046	Muy buena
comment_id_331510	Excelente
comment_id_300850	Excelente
comment_id_174332	Malo
comment_id_98781	Buena
comment_id_121534	Excelente
comment_id_206252	Excelente
comment_id_370992	Excelente
comment_id_98838	Muy buena
comment_id_98839	Excelente
comment_id_53648	Buena
comment_id_199690	Malo
comment_id_84601	Excelente
comment_id_243210	Muy buena
comment_id_136634	Excelente
comment_id_347304	Muy buena
comment_id_29640	Excelente
comment_id_114626	Muy buena
comment_id_134452	Muy buena
comment_id_183656	Excelente
comment_id_184602	Muy buena
comment_id_183380	Excelente
comment_id_279456	Excelente
comment_id_153500	Buena
comment_id_279906	Malo
